# temp h_1 he_1 he_2 c_1 c_2 c_3 n_1 n_2 n_3 n_4 o_1 o_2 o_3 o_4 o_5
1.195404772929024168e-01 7.749386544118734603e-59 2.455105424871231598e-99 3.951492776685035102e-208 5.625662205012657097e-50 2.977390219695422411e-98 6.283483516321977719e-184 4.636832515050206484e-62 7.077947991525441876e-117 4.937158211618397411e-182 7.862681531226369494e-292 6.734161148261873269e-59 2.547794393302350803e-137 2.993696753744770098e-209 3.503078713568187517e-291 0.000000000000000000e+00
1.200928046659946458e-01 1.310669061447989269e-58 6.337725281351316783e-99 3.213864042245036131e-207 8.696586266167552580e-50 7.626525330687193903e-98 3.975208893917871686e-183 8.129991613508561206e-62 2.215663447320580816e-116 3.071081326115046963e-181 1.552675752243563122e-290 1.139772045244597243e-58 9.861785680240307612e-137 2.483847220478513782e-208 6.901544361770119850e-290 0.000000000000000000e+00
1.206476840242720477e-01 2.211433450645790009e-58 1.628948709655182797e-98 2.588880089890068214e-206 1.341710457185998274e-49 1.945110300563911691e-97 2.493672294780229840e-182 1.421811359398917119e-61 6.899624264020130246e-116 1.894345673370808479e-180 3.024385916984713482e-289 1.924447032709571694e-58 3.793570879305948439e-136 2.040893071740365114e-207 1.341200118311335945e-288 0.000000000000000000e+00
1.212051271589812546e-01 3.722327752762432730e-58 4.168701861835550953e-98 2.065540573131525144e-205 2.065892016866378163e-49 4.939658512421982993e-97 1.551156723984608340e-181 2.480174240765361140e-61 2.137385074444754479e-115 1.158770829042932879e-179 5.811220791471158509e-288 3.241546096522143619e-58 1.450289550801021410e-135 1.660784714439243870e-206 2.571101098950549609e-287 0.000000000000000000e+00
1.217651459158498178e-01 6.250575990819039473e-58 1.062239237537897312e-97 1.632345285594665785e-204 3.174674543451663002e-49 1.249088973112513689e-96 9.568099908756990248e-181 4.315348257701464645e-61 6.586977824966179581e-115 7.029476445135051468e-179 1.101535592393483141e-286 5.447051864825439519e-58 5.510454999926216429e-135 1.338515698089412697e-205 4.862394945886787188e-286 0.000000000000000000e+00
1.223277521953372304e-01 1.047116309535638917e-57 2.695135042190478051e-97 1.277808843285511487e-203 4.868974776744183840e-49 3.145155467184539015e-96 5.852834116532356660e-180 7.489417511416677958e-61 2.019510398969187902e-114 4.229140614641378779e-178 2.059955374331625533e-285 9.131427114192442763e-58 2.080936019555058161e-134 1.068488565983731481e-204 9.072227336687914182e-285 0.000000000000000000e+00
1.228929579528881127e-01 1.750023999105054258e-57 6.809010144144432007e-97 9.908645238961754194e-203 7.452920497379404647e-49 7.885907108873235126e-96 3.550535947536580646e-179 1.296533775283887254e-60 6.159887318175147219e-114 2.523489656703331247e-177 3.800775477002998609e-284 1.527173531123880032e-57 7.810534620613673466e-134 8.448346523251353268e-204 1.670079780749843150e-283 0.000000000000000000e+00
1.234607751991866481e-01 2.917910716795731123e-57 1.712936338540714580e-96 7.611602173514054480e-202 1.138596929686809908e-48 1.968930804903397165e-95 2.136118855974868256e-178 2.238866882765255486e-60 1.869289187853210073e-113 1.493439571984040541e-176 6.919403000407579745e-283 2.548093907534587630e-57 2.913840315663234458e-133 6.616800637890896010e-203 3.033520771302092316e-282 0.000000000000000000e+00
1.240312160004109349e-01 4.853819305163576463e-57 4.291022065920229174e-96 5.792553984962884355e-201 1.736088954049726912e-48 4.895385877569163442e-95 1.274609801383999882e-177 3.856438185372330453e-60 5.643746469210775729e-113 8.766513183856192689e-176 1.243007648454348635e-281 4.241548954567551502e-57 1.080502597066211475e-132 5.133550577648881061e-202 5.437132618437651783e-281 0.000000000000000000e+00
1.246042924784904193e-01 8.055332961682513260e-57 1.070412101317080057e-95 4.367319990896375483e-200 2.642020947668713997e-48 1.212074938276562996e-94 7.543378470183703869e-177 6.626178612271019841e-60 1.695336647674802645e-112 5.104292434778128816e-175 2.203506705502595238e-280 7.044014368327909562e-57 3.982658207613588718e-132 3.945481323152130524e-201 9.616846665718038902e-280 0.000000000000000000e+00
1.251800168113625933e-01 1.333755821186072825e-56 2.659012780154315479e-95 3.262341904748918549e-199 4.012977369305404131e-48 2.988590570503478234e-94 4.428001240783648670e-176 1.135699770550720011e-59 5.067012623274122742e-112 2.948016196922330259e-174 3.854933268767739935e-279 1.167098034279859538e-56 1.459215488935985048e-131 3.004092418766502490e-200 1.678656208616417238e-278 0.000000000000000000e+00
1.257584012332321199e-01 2.203264979631641659e-56 6.577750058783154018e-95 2.414526687466249221e-198 6.083691340773555562e-48 7.338479553819236725e-94 2.578214664007185583e-175 1.941746472104978871e-59 1.506834958526762010e-111 1.688985825443876815e-173 6.655913293658145722e-278 1.929258559967859770e-56 5.314678034293851487e-131 2.266086327891377292e-199 2.891901552967097102e-277 0.000000000000000000e+00
1.263394580348312368e-01 3.631276491589099351e-56 1.620429627428352430e-94 1.770684032665296918e-197 9.205374441541852326e-48 1.794554864541433431e-93 1.489073573165256006e-174 3.311730798871156403e-59 4.458688067926848061e-111 9.599310840190350373e-173 1.134261051148078874e-276 3.181809289015853332e-56 1.924232437681865023e-130 1.693589305870773287e-198 4.917271301969589800e-276 0.000000000000000000e+00
1.269231995636800336e-01 5.971159573697666318e-56 3.975457799707998294e-94 1.286693255237946324e-196 1.390251500176691166e-47 4.370454551492902438e-93 8.531298598133389974e-174 5.634507359605375707e-59 1.312762568104794522e-110 5.412376879774207398e-172 1.907915356013187897e-275 5.235559051845550158e-56 6.925848677489128047e-130 1.254084462168028497e-197 8.252962783488957550e-275 0.000000000000000000e+00
1.275096382243499082e-01 9.796464707066922792e-56 9.713070611633899775e-94 9.265143547917993372e-196 2.095688335688877855e-47 1.060043982775738806e-92 4.848776006880087575e-173 9.563132618822792705e-59 3.846032204578799632e-110 3.027511985025806265e-171 3.167903446338389776e-274 8.595314297906808103e-56 2.478193189288606286e-129 9.201337481708478589e-197 1.367308963922805060e-273 0.000000000000000000e+00
1.280987864787261066e-01 1.603599706283517065e-55 2.363450946304870160e-93 6.611357671758892947e-195 3.153154101485155991e-47 2.560688352898105497e-92 2.733903044343602866e-172 1.619170459159863914e-58 1.121236388133571557e-109 1.680155372667687501e-170 5.192511013851444419e-273 1.407909689149858621e-55 8.815678784748442981e-129 6.689582161762162496e-196 2.236250143453228251e-272 0.000000000000000000e+00
1.286906568462731493e-01 2.619045079260484648e-55 5.727504956718047853e-93 4.675290925536681018e-194 4.735355854821002169e-47 6.160745224030605819e-92 1.529269557312184613e-171 2.734878069781768980e-58 3.252736176923461692e-109 9.251124945010659749e-170 8.402361504253110549e-272 2.300947465882405852e-55 3.117787300145538831e-128 4.819357802668592280e-195 3.610744987323916104e-271 0.000000000000000000e+00
1.292852619043010631e-01 4.267906543130717027e-55 1.382360564626540573e-92 3.276605426860180020e-193 7.098273069188904228e-47 1.476255519249941684e-91 8.486933385544000470e-171 4.608304687527399284e-58 9.390261638753055847e-109 5.054019315121296190e-169 1.342361278382010850e-270 3.751992748663338866e-55 1.096273645981590043e-127 3.440643677805020376e-194 5.756011039367590309e-270 0.000000000000000000e+00
1.298826142882320289e-01 6.939309133608348273e-55 3.322938394096673805e-92 2.275910178602816332e-192 1.062060250233048872e-46 3.523300011583993166e-91 4.673036287689645502e-170 7.746526598460652103e-58 2.697699093936487342e-108 2.739631473954629383e-168 2.117420624020184839e-269 6.104430459950622523e-55 3.832523363832535939e-127 2.434269701376700325e-193 9.059835610187077976e-269 0.000000000000000000e+00
1.304827266918691386e-01 1.125774586208922286e-54 7.955663541706751988e-92 1.566821137642596681e-191 1.586155184565916466e-46 8.375399431183835978e-91 2.552964908859175895e-169 1.299092971373555956e-57 7.712692148704482818e-108 1.473587309491303850e-167 3.297918859182384379e-268 9.909703376040411985e-55 1.332157347805743154e-126 1.706845424532450013e-192 1.408050820744802161e-267 0.000000000000000000e+00
1.310856118676666238e-01 1.822321341928789966e-54 1.897106560480073351e-91 1.069140646708308450e-190 2.364536072126357537e-46 1.983066200583408963e-90 1.383896205527833878e-168 2.173429641110321321e-57 2.194445699111811605e-107 7.865087900111917761e-167 5.072163169197180982e-267 1.605140133718545723e-54 4.604077133702128838e-126 1.186135070705766637e-191 2.160931269972191100e-266 0.000000000000000000e+00
1.316912826269999448e-01 2.943345346098944818e-54 4.505844945075655206e-91 7.231344918335551360e-190 3.518468150810895367e-46 4.676841062197840874e-90 7.443732376224212565e-168 3.627670240894746356e-57 6.213834194871715058e-107 4.165726041373605877e-166 7.703571012419503722e-266 2.594218046875847494e-54 1.582185622791114723e-125 8.169705993742763224e-191 3.275015586894298686e-265 0.000000000000000000e+00
1.322997518404389061e-01 4.743562461590766102e-54 1.065952666277315207e-90 4.848302958136421776e-189 5.226035586702722375e-46 1.098650658519555322e-89 3.973031857190770675e-167 6.040760112850084793e-57 1.751136687988094536e-106 2.189538620382258051e-165 1.155477982201329824e-264 4.183556437689941116e-54 5.406440458046240111e-125 5.577361857737786174e-190 4.901857115454674953e-264 0.000000000000000000e+00
1.329110324380205488e-01 7.628155737703317836e-54 2.511797846523847807e-90 3.222288337180138152e-188 7.748288613916048463e-46 2.570787031060448667e-89 2.104325139501167337e-166 1.003556047289260854e-56 4.911515717737532059e-106 1.142101199681903901e-164 1.711697193663009299e-263 6.731855893183275575e-54 1.837028447241246635e-124 3.774148957898575571e-189 7.246156914720244780e-263 0.000000000000000000e+00
1.335251374095240418e-01 1.224025221490793105e-53 5.895551292957014766e-90 2.123051277684767827e-187 1.146720342404058692e-45 5.992111347198627918e-89 1.106059531522931821e-165 1.663345982542040295e-56 1.371057380166207655e-105 5.912373491079138466e-164 2.504452150990401637e-262 1.080882238669795942e-53 6.207004671479814096e-124 2.531597720745932405e-188 1.057984894370655776e-261 0.000000000000000000e+00
1.341420798047471830e-01 1.959843591622937374e-53 1.378367384720503666e-89 1.386741080416018368e-186 1.694069181242435975e-45 1.391261387754030998e-88 5.769448720768268799e-165 2.750547285055635294e-56 3.809340357477559188e-105 3.037662939117922755e-163 3.619460284496739133e-261 1.731732033597104927e-53 2.085552905352285076e-123 1.683345813506118522e-187 1.525810388229106475e-260 0.000000000000000000e+00
1.347618727337827893e-01 3.131244737884220253e-53 3.210067747734474814e-89 8.980207877256144782e-186 2.498217487527291354e-45 3.217810200341945282e-88 2.986726884399310355e-164 4.537909370993312897e-56 1.053434138758843820e-104 1.549005055308226429e-162 5.167075373810165769e-260 2.768509829871467314e-53 6.968582761217396653e-123 1.109615312879157713e-186 2.173680171053618875e-259 0.000000000000000000e+00
1.353845293672984729e-01 4.992079237961387886e-53 7.446973918224189063e-89 5.765682575285598335e-185 3.677548315585057957e-45 7.413830747191697025e-88 1.534536545643650890e-163 7.469599230148300040e-56 2.899598250279702794e-104 7.840010278429808300e-162 7.286856153617391237e-259 4.416506024048650001e-53 2.315596780784095658e-122 7.251191473806704762e-186 3.059068419651011199e-258 0.000000000000000000e+00
1.360100629368153902e-01 7.941802208851304830e-53 1.720955484984035345e-88 3.670333585217449904e-184 5.404047007761398408e-45 1.701622198344362229e-87 7.825184291361900870e-163 1.226727616149225809e-55 7.944204631489221191e-104 3.938636650477548232e-161 1.015206560987034217e-257 7.030452066642813591e-53 7.652224396939844805e-122 4.697874827869950205e-185 4.253099965135293456e-257 0.000000000000000000e+00
1.366384867349899335e-01 1.260764775266389760e-52 3.961788795376035655e-88 2.316689748515587081e-183 7.927129767156015181e-45 3.890715684332815980e-87 3.960614203705431830e-162 2.010077946492016394e-55 2.166478826577607227e-103 1.964063696213199106e-160 1.397371058482479643e-256 1.116769675110094128e-52 2.514952297092147754e-121 3.017629162516754271e-184 5.842101707039653147e-256 0.000000000000000000e+00
1.372698141158965324e-01 1.997242105854031802e-52 9.085577855944143345e-88 1.449955683941232694e-182 1.160786771788995690e-44 8.862358974995092213e-87 1.989738846119527152e-161 3.286216006245213670e-55 5.881107880781247278e-103 9.722106862103431486e-160 1.900362093169253646e-255 1.770207432300312433e-52 8.220534595805309734e-121 1.921851372206463116e-183 7.928735276489782885e-255 0.000000000000000000e+00
1.379040584953105386e-01 3.157280966029351969e-52 2.075682768073288266e-87 8.998766803424777761e-182 1.696805504445267757e-44 2.011084149469522706e-86 9.922247706584293317e-161 5.360462734055247947e-55 1.589182260852910581e-102 4.777218698893159613e-159 2.553596804730333013e-254 2.800071515235095691e-52 2.672449667681480691e-120 1.213613213022525784e-182 1.063246718995521935e-253 0.000000000000000000e+00
1.385412333509944416e-01 4.980647726236419125e-52 4.724155665410533301e-87 5.538211149026877720e-181 2.476043624980496124e-44 4.546526779781554409e-86 4.911558329529417807e-160 8.724406983220802907e-55 4.274716224278567400e-102 2.330313971784975977e-158 3.390654994820706699e-253 4.419800987404670747e-52 8.641099984505279747e-120 7.599138300279442667e-182 1.408910643936696620e-252 0.000000000000000000e+00
1.391813522229831956e-01 7.840661089960670449e-52 1.071148741052725929e-86 3.380111401198282997e-180 3.606904137171394583e-44 1.024012774945688582e-85 2.413451310328318646e-159 1.416776964830545721e-54 1.144640213017532666e-101 1.128477594762251056e-157 4.448914207284054398e-252 6.961921535363842104e-52 2.779005188525917501e-119 4.718335991863978543e-181 1.844913213139074473e-251 0.000000000000000000e+00
1.398244287138724340e-01 1.231736940449179242e-51 2.419609381764687212e-86 2.045898964740093407e-179 5.245228811435275936e-44 2.297812449558642175e-85 1.177287256605693050e-158 2.295638214166406799e-54 3.051180545781138294e-101 5.425317582555641807e-157 5.768824796588479560e-251 1.094340632265280762e-51 8.889580678816096069e-119 2.905164122812832703e-180 2.387455259472790040e-250 0.000000000000000000e+00
1.404704764891079871e-01 1.931015793952730084e-51 5.445253874701120443e-86 1.228133593358672042e-178 7.614672701120325843e-44 5.137061925742768325e-85 5.701191307674275524e-158 3.711472310756621422e-54 8.096793042014348133e-101 2.589557645945418996e-156 7.392769807824863247e-250 1.716631465158816109e-51 2.828495516195704889e-118 1.773889354020733485e-179 3.053408846388155853e-249 0.000000000000000000e+00
1.411195092772751236e-01 3.021067221686521115e-51 1.220888112136147411e-85 7.311926509558553732e-178 1.103566293491300590e-43 1.144230306402095870e-84 2.740959333852356757e-157 5.987344362236452201e-54 2.139012786560957271e-100 1.227180927797640662e-155 9.363474919940896293e-249 2.687242690629925136e-51 8.952053616370184132e-118 1.074170212913477643e-178 3.859655955834472059e-248 0.000000000000000000e+00
1.417715408703916491e-01 4.716781562453773566e-51 2.727255879598049741e-85 4.317767432672306877e-177 1.596648803678190325e-43 2.539322630948653466e-84 1.308301522077221368e-156 9.637666078897238308e-54 5.625716943998484001e-100 5.774156414212317746e-155 1.172196345387691861e-247 4.198035474268944436e-51 2.818340278091695282e-117 6.450999451368991700e-178 4.822247943852923418e-247 0.000000000000000000e+00
1.424265851241998115e-01 7.349301125139547250e-51 6.069816945957174342e-85 2.528973414088809396e-176 2.306149970191287439e-43 5.614814935145778446e-84 6.200058412116213590e-156 1.547973457725846281e-53 1.473043020126424101e-99 2.697613309303628645e-154 1.450508973927743226e-246 6.544836568243776755e-51 8.826292496726002595e-117 3.842419255687069715e-177 5.955401842667350004e-246 0.000000000000000000e+00
1.430846559584612043e-01 1.142787007668131853e-50 1.345960603402370527e-84 1.469275248569532530e-175 3.325341390702595399e-43 1.237010646562961436e-83 2.917297586423254163e-155 2.480924188810292504e-53 3.840032530541082274e-99 1.251400306515067438e-153 1.774272892580913900e-245 1.018284360276482688e-50 2.749716079500546748e-116 2.269983954671085561e-176 7.270367664840675769e-245 0.000000000000000000e+00
